"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure","Nbclaims"
"55225",1,32,5,1,2,2,1,3,1.36,0
"55226",1,45,6,2,1,2,1,2,1.83,0
"55227",2,40,4,1,1,1,2,1,2.15,0
"55228",1,71,8,2,2,3,3,3,1.29,0
"55229",1,68,4,2,2,2,3,2,2.88,0
"55230",1,51,4,3,2,2,3,2,2.08,0
"55231",1,38,4,2,1,2,3,2,4.85,0
"55232",2,54,6,4,2,4,3,1,3.16,0
"55233",2,78,7,1,1,3,3,1,2.18,0
"55234",2,19,6,4,1,3,3,1,3.34,0
"55235",2,40,5,2,2,3,3,2,3.63,1
"55236",1,43,7,3,2,1,3,1,6.57,0
"55237",1,52,2,3,1,2,2,1,2.9,0
"55238",2,32,6,3,2,3,2,2,3.49,0
"55239",2,49,4,3,1,2,3,2,2.29,0
"55240",1,54,3,3,1,3,3,2,1.41,0
"55241",1,46,6,3,2,3,3,2,3.44,0
"55242",2,60,3,1,2,2,3,2,5.18,1
"55243",2,28,3,3,2,2,3,3,2.47,0
"55244",1,41,5,3,2,2,3,2,6.68,0
"55245",2,52,2,2,2,2,3,2,3.15,0
"55246",1,57,7,1,2,4,3,2,1.09,0
"55247",1,73,7,4,2,2,3,2,2.18,0
"55248",2,62,5,3,2,3,3,1,4.36,0
"55249",2,43,7,2,1,2,3,2,3.05,0
"55250",2,26,6,2,2,2,1,1,0.81,0
"55251",2,59,4,2,1,2,3,3,1.6,0
"55252",1,52,9,1,1,4,2,2,3.14,0
"55253",1,58,1,4,2,2,2,1,2.04,0
"55254",2,32,7,3,2,2,3,1,3.1,0
"55255",2,29,6,1,1,3,1,3,2.65,0
"55256",1,50,5,4,2,2,3,2,0.78,0
"55257",1,49,8,3,2,3,3,2,2.75,0
"55258",2,37,5,3,2,3,3,1,2.96,0
"55259",1,73,5,1,2,2,3,1,4.51,0
"55260",2,32,3,2,2,2,1,2,3.16,0
"55261",1,39,6,1,2,2,1,1,1.58,0
"55262",1,27,10,3,1,3,3,1,1.79,0
"55263",2,35,7,3,2,1,3,2,1.56,0
"55264",1,37,3,2,1,4,3,2,3.08,0
"55265",2,20,4,1,2,4,3,1,3.45,0
"55266",2,40,5,4,2,2,3,2,3.98,0
"55267",2,74,4,3,1,1,3,3,2.79,0
"55268",1,48,5,3,2,1,3,2,1.82,0
"55269",1,36,5,4,2,1,2,1,2.17,0
"55270",1,34,0,2,2,4,1,3,1.86,0
"55271",1,56,3,1,2,1,2,1,4.39,0
"55272",1,29,4,3,2,1,3,2,0.08,0
"55273",1,44,7,2,2,4,1,1,4.96,1
"55274",2,59,5,1,2,2,3,3,3.87,0
"55275",1,47,4,3,2,3,2,1,3.11,0
"55276",1,39,5,4,1,1,1,3,0.8,0
"55277",2,27,6,1,1,3,2,2,3.92,0
"55278",1,56,6,1,2,3,3,2,0.34,0
"55279",1,48,1,3,1,4,1,2,0.08,0
"55280",1,46,6,1,2,2,2,2,2.75,0
"55281",1,33,3,2,2,1,3,3,2.35,0
"55282",2,24,6,3,2,2,2,2,3.68,0
"55283",1,53,11,3,2,3,3,1,3.51,0
"55284",2,38,2,4,2,3,3,2,1.57,0
"55285",2,61,7,2,2,4,1,1,0.19,0
"55286",1,50,2,3,1,1,2,1,0.76,0
"55287",1,48,9,3,2,3,3,2,3.27,0
"55288",1,35,3,1,1,3,1,3,0.08,0
"55289",2,59,3,2,2,1,3,2,3.56,0
"55290",1,74,5,2,2,3,3,1,2.39,0
"55291",2,55,3,2,1,3,1,2,5.14,0
"55292",1,37,3,2,2,3,3,1,3.19,0
"55293",1,52,3,3,2,2,3,2,4.16,0
"55294",1,70,3,2,2,4,3,1,0.92,0
"55295",1,60,1,1,1,3,2,3,5.02,1
"55296",1,19,7,2,2,2,2,1,3.77,0
"55297",1,34,7,4,2,2,2,2,1.72,0
"55298",1,25,2,2,2,2,2,2,4.65,0
"55299",2,73,0,2,2,3,1,3,2.22,0
"55300",1,33,3,3,2,4,2,2,3.75,0
"55301",1,43,4,1,2,3,1,1,6.91,0
"55302",2,51,5,2,2,3,3,1,1.4,0
"55303",2,26,7,3,1,1,3,2,4.32,0
"55304",2,31,7,3,2,4,3,1,3.95,0
"55305",2,41,0,4,1,1,3,1,2.95,0
"55306",1,45,4,2,2,1,2,3,4.87,0
"55307",2,66,4,2,1,2,3,3,4.51,0
"55308",2,60,4,1,1,2,3,2,3.46,0
"55309",1,37,5,1,2,3,3,2,0.85,0
"55310",2,53,4,4,2,3,3,3,4.41,0
"55311",2,33,6,3,1,2,3,2,4.13,0
"55312",2,31,6,3,2,1,3,3,3.91,0
"55313",1,31,2,2,2,1,3,1,1.39,0
"55314",1,41,8,1,2,2,3,2,2.69,0
"55315",2,51,8,3,2,2,3,3,4.62,0
"55316",1,37,6,2,2,1,3,1,1.98,0
"55317",2,18,5,1,2,2,3,2,1.26,0
"55318",1,28,10,2,2,2,3,2,0.8,0
"55319",1,44,8,3,1,2,2,1,4.08,1
"55320",1,30,1,1,2,2,3,1,4.06,0
"55321",2,82,6,4,2,2,3,2,1.34,0
"55322",2,46,9,3,1,1,2,1,3.18,0
"55323",1,52,4,1,1,2,1,3,2.43,0
"55324",1,64,3,2,1,3,3,2,1.2,0
"55325",1,68,4,1,2,2,2,2,3.15,0
"55326",1,30,6,3,2,3,3,1,3.29,0
"55327",2,46,6,3,2,2,1,2,5.91,0
"55328",2,35,4,1,2,3,2,2,1.77,0
"55329",1,29,2,1,2,2,3,3,1.76,0
"55330",1,51,3,3,2,3,3,2,4.24,0
"55331",2,47,6,1,2,2,3,1,4,1
"55332",1,52,3,2,1,2,3,3,2.44,0
"55333",2,29,10,2,2,3,3,2,3.54,0
"55334",1,18,6,3,2,3,2,3,1.5,0
"55335",2,36,5,2,2,2,1,2,2.81,0
"55336",2,41,1,1,2,2,3,2,4.3,0
"55337",2,44,5,1,2,1,3,3,6.99,0
"55338",2,52,6,3,2,3,2,2,2.15,0
"55339",1,50,1,2,2,3,3,3,1.98,1
"55340",2,29,10,1,2,1,2,2,4,0
"55341",2,26,6,3,1,2,2,1,3.8,0
"55342",1,64,1,3,1,2,3,2,2.48,0
"55343",2,44,2,2,2,1,3,1,2.07,0
"55344",1,18,10,1,1,2,2,2,0.33,0
"55345",1,37,5,4,2,2,1,1,2.3,0
"55346",1,46,7,3,2,3,1,2,1.29,0
"55347",1,62,10,4,2,4,3,1,2.91,0
"55348",2,18,0,4,2,3,2,3,3.73,0
"55349",1,25,4,2,1,3,3,3,1.17,0
"55350",2,29,0,1,2,2,1,2,4.79,1
"55351",1,42,0,1,2,1,3,3,1.12,0
"55352",2,45,8,2,2,2,2,2,2.31,0
"55353",1,62,5,3,2,2,1,2,2.72,0
"55354",1,48,5,1,2,2,3,1,3.13,0
"55355",2,50,8,2,1,2,3,3,3.81,0
"55356",1,54,4,4,2,2,3,1,3.04,0
"55357",2,64,6,3,1,1,1,1,1.54,0
"55358",2,44,7,4,1,3,3,1,2.32,0
"55359",1,67,4,2,1,1,1,2,2.52,0
"55360",1,28,7,2,2,2,3,3,2.61,0
"55361",2,25,1,1,2,2,3,3,0.46,0
"55362",1,55,9,2,2,3,1,2,0.08,0
"55363",1,51,8,1,1,4,1,1,0.91,0
"55364",2,35,5,2,2,2,2,2,2.21,0
"55365",1,36,8,3,2,1,1,3,2.88,0
"55366",1,21,9,1,2,2,1,2,2.71,0
"55367",1,53,0,2,2,4,3,1,1.64,0
"55368",2,47,7,3,2,1,3,1,2.24,0
"55369",2,49,3,3,2,2,3,1,4.58,0
"55370",1,50,9,2,2,1,2,3,2.99,1
"55371",1,32,1,4,1,4,3,2,1.2,0
"55372",1,57,1,1,2,2,1,2,1.69,0
"55373",2,28,5,3,2,2,2,2,2.22,0
"55374",1,24,6,2,2,2,3,3,4.16,0
"55375",1,67,3,2,2,2,2,1,3.52,0
"55376",2,44,8,1,2,1,1,2,4.03,0
"55377",1,50,3,2,2,2,3,2,4.13,0
"55378",1,52,5,2,2,2,2,2,2.87,0
"55379",1,43,5,1,1,1,3,1,5.94,0
"55380",2,69,1,1,1,3,3,2,3.76,1
"55381",1,30,10,2,2,3,1,2,2.52,0
"55382",1,29,9,3,2,4,1,2,2.78,0
"55383",2,23,6,1,2,4,3,3,1.91,0
"55384",1,30,5,2,1,2,2,3,1.7,0
"55385",1,32,4,2,1,2,3,1,2.89,1
"55386",1,38,3,1,2,2,3,2,2.71,0
"55387",1,64,0,2,1,2,3,3,2.4,0
"55388",1,43,1,1,2,2,2,2,2.62,0
"55389",2,38,4,3,2,3,2,1,5.12,0
"55390",1,18,2,4,2,2,3,2,0.08,0
"55391",1,18,2,4,1,2,3,1,3.68,0
"55392",2,61,6,2,1,3,3,2,2.44,1
"55393",2,53,6,1,2,3,3,3,3.34,0
"55394",2,33,7,2,2,3,3,2,2.98,0
"55395",1,41,6,3,1,2,1,2,4.69,0
"55396",2,52,2,3,2,2,3,2,3.69,0
"55397",1,82,5,3,1,1,3,3,4.73,0
"55398",1,18,9,1,1,3,1,2,2.19,0
"55399",2,65,1,1,2,1,3,3,2.57,0
"55400",1,43,7,4,2,2,3,2,4.9,0
"55401",1,42,7,2,2,2,2,1,5.86,0
"55402",1,42,4,2,2,2,3,2,4.37,0
"55403",2,44,6,3,2,2,3,2,3.36,0
"55404",2,46,6,2,1,2,3,2,3.81,0
"55405",2,66,3,1,2,2,3,2,1.4,0
"55406",1,44,7,3,2,3,3,1,6.35,0
"55407",2,67,2,1,2,1,2,2,3.12,0
"55408",1,50,5,1,1,1,2,3,2.22,0
"55409",1,47,3,1,2,3,2,2,1.74,0
"55410",1,61,6,4,1,3,3,2,4.86,0
"55411",1,61,7,2,1,2,3,2,2.04,0
"55412",2,31,6,3,1,4,2,2,3.59,0
"55413",1,42,8,1,1,2,3,2,3.69,0
"55414",1,34,3,4,1,2,3,3,3.93,1
"55415",1,35,2,2,1,2,2,3,1.72,0
"55416",2,54,7,2,2,1,1,1,3.12,0
"55417",1,62,1,3,1,2,1,1,0.08,0
"55418",1,57,5,4,2,2,3,2,0.08,0
"55419",2,53,7,4,1,4,1,2,4.25,1
"55420",1,61,3,1,1,2,1,2,3.08,0
"55421",1,18,4,4,1,1,2,2,3.34,0
"55422",2,26,4,3,2,4,2,2,3.64,0
"55423",1,59,7,2,2,4,1,2,5.75,0
"55424",2,51,5,2,2,3,2,3,2.95,0
"55425",2,65,4,2,1,3,3,1,4.29,0
"55426",1,33,9,2,2,4,3,2,0.08,0
"55427",1,36,1,2,1,2,3,1,3.9,0
"55428",2,49,4,3,1,4,3,2,3.48,0
"55429",1,53,0,1,1,2,2,2,3.44,0
"55430",1,50,6,2,2,2,3,1,1.96,0
"55431",2,43,6,1,2,1,3,2,2.09,0
"55432",2,27,3,2,2,1,3,3,1.51,0
"55433",1,38,4,2,2,1,3,2,1.95,0
"55434",2,56,1,3,2,2,3,3,2.58,0
"55435",1,40,0,2,2,1,3,2,4.7,0
"55436",1,62,2,3,2,1,3,3,1.99,0
"55437",2,40,3,2,2,3,3,2,0.08,0
"55438",2,51,5,3,2,3,1,1,1.96,0
"55439",1,28,4,3,1,3,1,2,5.6,0
"55440",2,53,5,3,2,3,3,2,0.24,0
"55441",1,42,7,4,2,3,3,1,2.24,0
"55442",2,61,3,2,2,1,3,1,2.91,0
"55443",2,36,6,1,2,2,3,2,2.05,0
"55444",2,37,3,4,1,3,3,3,4.32,0
"55445",1,25,3,1,2,4,2,1,2.27,0
"55446",1,50,8,3,2,2,1,3,2.15,0
"55447",1,61,6,3,2,2,3,2,2.48,0
"55448",2,52,1,2,2,3,3,1,2.78,0
"55449",1,38,9,1,1,3,3,2,2.23,0
"55450",1,44,0,3,1,3,2,1,4.97,0
"55451",2,58,3,2,1,4,3,3,3.39,0
"55452",1,20,1,1,2,3,1,2,1.64,0
"55453",2,38,6,2,2,2,3,1,0.8,0
"55454",1,58,5,4,2,3,1,2,4.62,0
"55455",1,26,1,1,2,2,3,2,2.33,0
"55456",2,35,6,2,1,2,2,3,3.94,0
"55457",2,34,7,2,2,2,3,2,2.61,0
"55458",1,31,7,3,1,1,1,1,4.4,0
"55459",2,48,4,1,2,2,3,1,5.38,0
"55460",1,51,5,1,1,1,1,1,4.03,0
"55461",2,43,0,3,2,2,2,2,3.61,0
"55462",2,54,3,3,2,3,2,2,4.06,1
"55463",1,59,11,1,2,1,1,1,0.08,0
"55464",1,22,3,1,2,4,3,2,2.17,0
"55465",2,49,4,1,1,4,1,2,5.65,0
"55466",2,56,1,2,2,2,2,2,1.06,0
"55467",1,50,2,1,2,1,3,2,3.05,0
"55468",1,27,4,2,2,3,1,2,2.48,1
"55469",2,54,5,2,2,3,3,2,2.41,0
"55470",2,40,4,1,2,1,2,1,4.94,0
"55471",1,35,2,1,2,1,3,3,0.87,0
"55472",2,34,5,2,1,4,3,2,3.08,0
"55473",1,40,3,1,2,4,3,3,1.93,0
"55474",2,34,3,1,2,1,2,3,2.99,0
"55475",1,56,6,1,1,2,1,3,1.62,0
"55476",1,53,4,2,1,2,3,3,3.29,0
"55477",2,18,7,2,1,3,2,3,3.49,0
"55478",2,65,3,1,2,2,3,2,0.08,0
"55479",1,52,8,3,2,3,1,1,4.61,0
"55480",1,57,2,1,2,2,3,2,1.04,0
"55481",1,47,7,2,2,2,3,2,3.02,0
"55482",2,54,5,2,2,4,2,3,3.86,0
"55483",1,46,7,2,1,2,2,2,4.9,1
"55484",1,25,7,2,2,2,1,1,4.14,0
"55485",2,32,4,1,1,2,3,2,2.5,0
"55486",1,42,8,4,2,1,3,2,2.7,0
"55487",1,33,9,1,2,2,3,1,6.56,0
"55488",2,50,6,4,2,4,2,1,0.08,0
"55489",1,70,9,3,2,2,3,1,0.83,0
"55490",2,45,6,3,2,3,1,1,2.25,0
"55491",2,18,10,2,1,1,3,2,2.49,0
"55492",1,31,2,3,2,4,3,3,1.92,0
"55493",1,55,7,1,1,2,3,1,4.7,0
"55494",2,66,9,1,1,3,3,3,0.82,0
"55495",2,41,2,4,2,3,2,3,2.88,0
"55496",2,33,6,3,1,2,2,2,4.14,0
"55497",1,51,5,4,2,2,3,2,3.73,0
"55498",1,50,3,4,2,3,1,2,4.82,0
"55499",2,35,7,2,2,3,3,2,3.5,0
"55500",2,36,7,3,2,3,3,3,4.03,0
"55501",2,37,12,1,1,3,3,3,4.47,0
"55502",1,52,6,3,2,2,3,3,1.02,0
"55503",1,45,5,1,2,1,3,2,2.32,0
"55504",2,27,9,4,2,2,3,3,3.88,0
"55505",1,57,5,1,2,2,3,3,2.19,0
"55506",1,31,5,1,2,3,3,3,0.84,0
"55507",2,63,3,3,1,1,3,2,1.5,0
"55508",1,41,7,4,2,2,3,3,3.04,0
"55509",1,42,5,2,2,3,3,2,1.57,0
"55510",1,18,4,2,2,4,2,2,3.66,0
"55511",1,61,3,3,2,3,3,2,6.51,0
"55512",2,54,6,4,2,2,2,1,1.69,0
"55513",1,39,5,3,2,2,1,3,4.37,0
"55514",1,70,4,3,2,3,2,3,3.85,0
"55515",2,56,5,1,2,2,1,2,0.69,0
"55516",2,72,10,1,2,3,2,1,2.44,0
"55517",1,34,6,4,2,2,3,1,4,0
"55518",1,59,6,1,1,2,3,2,1.07,0
"55519",1,18,7,4,2,1,2,2,3.23,0
"55520",1,44,0,2,2,3,3,2,2.9,1
"55521",2,65,7,1,2,4,3,3,2.8,0
"55522",1,33,10,3,1,2,3,1,0.52,0
"55523",1,43,6,3,2,4,1,1,4.07,0
"55524",1,75,3,2,2,2,1,2,2.27,0
"55525",2,51,6,4,1,2,3,1,4,0
"55526",2,34,1,1,2,2,1,2,2.85,0
"55527",1,68,9,4,1,1,3,2,2.12,0
"55528",1,51,5,4,2,2,1,1,2.28,0
"55529",1,44,5,2,2,3,3,1,4.32,0
"55530",1,54,5,2,2,3,3,3,2.95,0
"55531",2,31,3,2,1,2,3,2,3.99,0
"55532",1,35,5,3,2,1,3,3,3.2,0
"55533",1,31,5,1,2,2,3,2,4.59,0
"55534",1,82,6,1,2,3,3,2,2.24,0
"55535",1,55,4,1,2,3,2,2,2.62,0
"55536",2,18,8,1,2,3,1,2,3.12,0
"55537",1,42,3,3,2,2,3,2,3.29,0
"55538",2,65,4,1,2,4,1,2,3.54,0
"55539",1,37,7,3,1,1,3,2,2.24,0
"55540",1,62,4,2,2,2,3,1,2.62,0
"55541",1,52,5,3,1,2,3,3,2.43,0
"55542",2,58,0,4,2,3,3,2,0.25,0
"55543",1,18,9,1,1,4,3,2,0.97,0
"55544",1,25,4,3,1,1,1,3,2.47,0
"55545",2,18,6,1,2,1,3,1,2.21,0
"55546",1,33,7,3,2,2,3,2,1.8,0
"55547",1,49,5,3,2,3,1,2,3.86,1
"55548",2,46,10,2,2,3,2,2,0.71,0
"55549",1,29,5,3,2,2,1,3,3.16,0
"55550",2,44,2,2,1,2,1,2,4,0
"55551",1,79,4,2,1,3,3,3,2.27,0
"55552",1,21,5,3,2,1,3,3,1.6,0
"55553",2,28,9,3,2,3,1,1,2.41,0
"55554",2,61,9,4,2,3,2,2,4.94,0
"55555",1,37,2,3,2,2,1,2,3,0
"55556",1,43,3,1,2,3,3,1,2.47,0
"55557",1,68,4,2,1,3,3,1,3.4,0
"55558",1,65,6,1,2,1,3,2,7.45,2
"55559",2,24,7,2,2,2,1,3,0.79,0
"55560",1,52,6,2,2,2,3,2,1.87,0
"55561",2,33,8,4,2,1,2,2,1.1,0
"55562",2,33,2,1,2,1,1,2,6.4,0
"55563",2,29,7,3,2,3,3,1,2.29,0
"55564",2,37,8,2,2,2,1,2,5.88,0
"55565",1,29,10,3,2,1,3,2,0.8,1
"55566",1,57,7,4,2,4,3,2,0.85,0
"55567",1,42,5,1,1,2,3,1,0.82,0
"55568",1,49,9,1,1,2,3,1,3,0
"55569",1,52,5,1,2,1,2,1,3.29,0
"55570",2,80,6,1,1,2,2,2,3.89,0
"55571",2,27,4,2,1,3,2,2,2.9,0
"55572",2,32,7,2,2,1,3,3,2.7,0
"55573",1,66,7,3,1,2,3,1,2.92,0
"55574",1,51,4,3,1,2,1,2,1.42,0
"55575",2,34,4,1,2,2,2,2,2.08,0
"55576",2,61,2,3,2,2,3,3,0.08,0
"55577",2,46,9,3,2,2,2,2,6.18,1
"55578",1,34,6,2,1,3,3,1,3.22,0
"55579",1,59,7,2,2,2,3,2,2.59,0
"55580",2,65,9,1,2,1,3,1,3.54,0
"55581",2,26,7,2,2,2,3,2,2.31,0
"55582",2,18,7,3,1,3,3,1,4.4,0
"55583",2,18,1,1,2,3,1,2,1.79,1
"55584",2,24,10,2,2,2,2,2,3.72,0
"55585",2,42,5,4,2,2,3,1,1.09,0
"55586",1,60,8,2,2,4,2,2,5.06,0
"55587",1,47,8,3,2,2,1,1,4.5,0
"55588",1,82,8,3,2,2,2,3,1.84,0
"55589",1,42,6,3,1,1,3,2,3.52,0
"55590",2,52,10,3,2,3,2,2,3.29,0
"55591",2,30,6,2,1,4,2,1,4.06,1
"55592",1,55,12,1,2,2,3,1,3.97,0
"55593",1,49,0,3,1,2,1,2,2.27,0
"55594",2,30,9,3,1,2,3,1,2.47,0
"55595",2,20,4,1,2,3,2,1,1.71,0
"55596",1,53,5,3,1,3,3,2,0.58,0
"55597",2,55,5,2,2,2,2,2,3.28,0
"55598",1,39,9,1,1,2,3,2,1.27,0
"55599",2,57,8,2,2,1,3,2,3.05,0
"55600",1,37,8,2,2,4,1,2,2.88,0
"55601",2,41,3,3,2,1,1,2,4.01,0
"55602",2,38,4,4,2,2,3,2,4.72,0
"55603",2,61,6,2,2,3,2,3,2.42,0
"55604",1,53,7,1,2,2,2,2,2,0
"55605",2,53,6,1,1,3,3,2,2.51,0
"55606",2,45,8,4,1,3,3,1,2.56,0
"55607",2,37,6,2,2,2,2,3,5.58,0
"55608",1,68,8,3,1,2,3,2,2.54,0
"55609",1,18,3,2,2,2,2,2,1.92,0
"55610",1,27,8,1,2,1,3,2,4.95,0
"55611",1,53,9,2,2,1,3,1,2.93,0
"55612",1,39,4,2,1,1,3,2,5.13,0
"55613",1,38,3,2,1,3,3,1,3.36,0
"55614",2,43,6,2,1,3,3,2,1.75,1
"55615",1,57,4,1,2,3,3,2,4.08,0
"55616",1,25,8,2,1,2,1,2,2.15,0
"55617",1,44,1,2,2,2,3,2,3.27,0
"55618",1,65,6,1,1,3,2,3,1.54,0
"55619",1,18,7,1,2,2,1,2,5.81,0
"55620",1,54,5,1,1,3,1,2,3.25,0
"55621",1,28,0,3,2,2,3,3,4.56,0
"55622",1,26,7,3,2,1,3,2,2.68,0
"55623",1,27,6,1,2,3,1,2,4.94,2
"55624",1,34,3,1,2,1,3,1,3.89,0
"55625",2,45,1,2,2,3,3,2,5.72,0
"55626",2,33,6,1,1,2,2,2,3.19,0
"55627",1,41,6,2,2,1,3,2,2.66,0
"55628",2,46,2,1,1,2,3,2,0.82,0
"55629",1,32,3,2,2,1,1,2,0.96,0
"55630",1,40,4,1,1,3,3,2,6.65,3
"55631",1,48,8,4,2,1,3,1,4.57,0
"55632",2,56,4,2,1,3,2,3,2.83,0
"55633",2,22,7,1,1,3,2,1,4.25,0
"55634",1,39,3,3,1,2,2,1,1.71,0
"55635",1,60,10,2,2,3,3,1,3.89,0
"55636",1,36,0,2,1,1,1,1,2.84,0
"55637",1,44,5,2,1,1,1,2,5.58,0
"55638",1,65,2,1,2,3,2,1,4.64,0
"55639",1,48,8,2,2,2,3,2,3.56,0
"55640",2,39,9,3,2,3,3,3,2.8,0
"55641",2,49,6,3,2,1,3,2,2.62,0
"55642",2,71,4,3,2,3,3,2,4.68,0
"55643",1,36,5,1,2,2,3,3,2.51,0
"55644",1,62,7,1,2,3,3,2,1.38,0
"55645",2,31,5,4,2,3,3,1,4.95,0
"55646",1,51,1,1,2,3,3,3,4.14,0
"55647",1,32,5,1,2,1,3,3,4.34,0
"55648",2,32,4,1,2,2,3,2,2,0
"55649",1,52,5,1,1,3,3,1,2.14,0
"55650",1,59,6,4,2,4,3,1,1.51,0
"55651",1,26,3,1,2,2,3,2,5.49,0
"55652",1,31,4,1,1,3,3,1,5.83,0
"55653",1,53,0,3,2,2,3,1,4.61,0
"55654",2,51,3,1,2,3,3,2,2.81,0
"55655",1,59,3,2,2,3,3,1,3.23,0
"55656",1,42,7,2,1,3,3,2,1.57,0
"55657",1,75,1,3,1,3,2,3,2.03,0
"55658",1,58,2,1,2,3,1,2,2.56,0
"55659",1,33,8,4,2,2,3,2,3.14,0
"55660",1,36,10,2,2,4,1,1,4.97,1
"55661",1,24,2,1,2,2,3,3,5.54,0
"55662",1,62,9,4,2,1,3,2,1.36,0
"55663",1,34,5,2,2,2,3,1,1,0
"55664",1,48,4,4,2,2,2,3,1.98,0
"55665",1,75,7,2,2,2,3,2,2.08,0
"55666",1,49,10,3,2,2,3,2,2.84,0
"55667",2,41,5,2,2,1,2,3,1.37,0
"55668",2,32,4,1,2,3,2,3,2.8,0
"55669",2,51,4,3,2,4,3,2,2.62,0
"55670",2,33,3,1,1,2,3,3,0.7,0
"55671",2,22,4,1,1,2,3,2,4.66,0
"55672",1,63,8,3,2,4,3,3,1.3,0
"55673",2,26,3,1,2,2,2,2,1.63,0
"55674",2,58,7,2,1,3,2,2,2.76,1
"55675",1,48,3,2,2,3,1,3,1.02,0
"55676",1,64,6,3,2,1,1,2,3.32,0
"55677",2,50,7,3,2,3,2,2,3.27,0
"55678",2,43,7,1,1,1,1,1,0.16,0
"55679",2,63,8,3,2,2,2,3,3.82,0
"55680",1,49,4,1,2,3,3,1,3.15,0
"55681",1,29,6,3,2,3,3,1,0.93,0
"55682",1,54,4,3,2,2,3,3,1.22,0
"55683",1,18,5,4,2,4,2,1,2.5,0
"55684",1,52,3,3,2,3,3,1,2.15,0
"55685",2,48,7,3,1,4,2,2,5.05,0
"55686",1,42,8,1,2,3,3,1,4.44,0
"55687",1,60,4,1,2,2,3,2,0.08,0
"55688",1,37,9,3,2,2,3,3,0.53,0
"55689",1,53,7,1,2,2,3,2,3.49,0
"55690",2,56,5,2,2,3,3,1,4.53,0
"55691",2,18,6,4,2,4,1,1,4.06,0
"55692",2,40,5,3,1,3,3,1,3.49,0
"55693",2,45,3,3,1,3,3,2,0.45,0
"55694",2,82,3,1,2,2,3,2,3.46,0
"55695",2,40,3,3,2,3,3,3,2.66,1
"55696",1,58,7,2,2,3,2,1,2.85,0
"55697",2,58,7,1,1,1,3,1,1.16,0
"55698",2,45,6,1,2,2,3,2,3.13,0
"55699",1,50,5,1,2,2,2,2,3.01,0
"55700",1,18,6,3,1,1,3,3,3.9,0
"55701",1,40,4,1,2,1,3,3,2.59,0
"55702",1,38,4,1,2,1,1,3,2.49,0
"55703",2,27,2,2,2,2,3,2,3.94,0
"55704",1,56,7,2,2,1,3,2,2.53,0
"55705",2,56,9,1,1,2,3,2,0.91,0
"55706",1,49,7,3,2,3,3,2,0.08,0
"55707",2,48,5,3,2,4,3,2,5.24,0
"55708",1,56,8,2,2,1,2,1,1.72,0
"55709",1,32,4,2,2,2,3,1,3.02,0
"55710",2,65,4,4,2,4,1,2,3.71,1
"55711",1,26,5,2,1,2,3,3,3.3,0
"55712",1,36,5,4,2,1,1,2,3.04,0
"55713",1,53,4,2,2,1,1,2,4.08,0
"55714",2,18,6,1,2,3,3,1,2.5,0
"55715",1,18,7,3,1,3,3,2,1.96,0
"55716",1,31,6,1,2,2,3,2,2.94,0
"55717",1,58,3,1,1,2,3,2,1.86,0
"55718",1,67,9,1,2,2,1,2,0.8,0
"55719",2,44,4,2,2,2,3,3,2.84,0
"55720",1,58,2,2,1,2,3,2,1.71,0
"55721",2,31,5,3,2,2,2,1,0.1,0
"55722",1,54,8,2,2,1,3,1,2.89,0
"55723",2,31,4,4,2,2,1,2,3.39,0
"55724",2,56,5,2,2,3,1,2,3.41,0
"55725",1,78,6,3,2,3,1,1,3.63,0
"55726",2,58,2,1,2,1,2,2,5.91,1
"55727",1,34,1,3,2,1,3,2,2.8,0
"55728",2,27,1,1,2,1,1,1,6.36,0
"55729",1,31,9,3,2,4,1,2,2.1,0
"55730",1,43,3,4,2,2,2,3,3.58,0
"55731",2,33,5,2,1,2,3,2,1.86,0
"55732",1,54,9,2,2,3,2,3,2.5,0
"55733",2,27,8,2,1,2,3,3,2.2,0
"55734",1,49,9,2,2,3,3,1,3.21,0
"55735",2,27,6,2,2,4,3,2,3,0
"55736",1,30,7,4,1,2,3,1,4.15,0
"55737",2,30,5,1,1,2,1,1,3.1,0
"55738",1,44,7,2,1,4,1,1,3.98,0
"55739",1,40,13,2,1,3,1,3,5.11,0
"55740",2,37,3,4,2,3,1,2,1.69,0
"55741",1,26,4,3,2,1,1,3,0.77,0
"55742",1,76,3,2,2,3,3,2,1.98,0
"55743",2,34,9,1,2,2,1,2,3.03,1
"55744",1,27,3,1,2,2,2,1,2.21,0
"55745",1,56,2,2,2,1,3,2,6.06,0
"55746",1,21,5,1,1,2,3,2,2.86,0
"55747",2,48,3,3,2,3,2,1,1.56,0
"55748",1,46,2,2,2,3,3,2,1.34,0
"55749",1,40,6,1,2,2,3,1,3.22,0
"55750",1,62,1,3,2,2,2,2,1.91,0
"55751",1,38,6,1,2,2,1,1,2,0
"55752",2,40,1,2,2,2,3,3,1.86,0
"55753",1,48,6,1,2,3,3,3,4,0
"55754",1,59,3,1,2,3,3,3,2.33,0
"55755",1,53,7,2,1,3,1,1,4.2,0
"55756",2,69,4,2,2,2,3,1,3.29,0
"55757",2,32,1,1,2,3,1,3,3.76,0
"55758",1,61,6,1,2,3,2,1,3.91,0
"55759",1,43,6,2,2,2,1,2,0.27,0
"55760",2,32,7,1,2,1,3,2,1.65,0
"55761",1,46,4,2,1,4,1,2,2.74,0
