"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure"
"25446",2,22,2,4,1,2,3,3,4.41
"25447",2,33,4,3,2,4,1,1,3.5
"25448",1,44,6,4,2,3,2,2,1.16
"25449",1,47,5,2,2,2,1,2,0.48
"25450",1,25,7,3,1,2,2,2,2.37
"25451",1,58,3,3,1,3,2,2,1.62
"25452",1,49,7,2,2,2,3,2,1.67
"25453",2,51,3,1,2,2,3,2,0.81
"25454",2,28,2,3,2,2,3,1,5.04
"25455",2,34,7,2,1,2,2,2,5.09
"25456",2,63,3,3,2,2,2,2,2.98
"25457",1,58,7,3,1,2,3,1,2.38
"25458",1,43,10,1,2,1,3,2,1.58
"25459",1,42,8,1,2,3,3,1,3.25
"25460",1,39,7,2,2,1,3,3,1.64
"25461",2,42,5,2,2,4,3,2,0.35
"25462",1,62,6,1,2,4,3,3,3.82
"25463",1,46,1,2,2,2,3,2,3.49
"25464",1,18,5,2,2,1,3,3,3.31
"25465",1,34,5,1,2,2,3,1,3.95
"25466",2,42,6,2,2,2,3,2,1.26
"25467",2,58,4,3,1,4,3,2,1.95
"25468",1,31,5,3,1,1,3,1,3.34
"25469",1,34,10,3,2,1,1,1,0.08
"25470",1,42,8,4,2,1,3,2,6.98
"25471",2,54,2,2,2,4,2,1,3.32
"25472",1,24,4,1,2,4,1,1,3.97
"25473",1,57,5,1,1,2,2,3,2.65
"25474",1,34,8,2,1,1,3,3,1.76
"25475",2,48,10,1,1,4,3,1,2.97
"25476",2,48,4,4,2,1,3,3,1.29
"25477",1,53,4,3,2,4,3,2,5.65
"25478",1,58,8,2,2,3,1,3,3.62
"25479",2,52,5,3,2,3,3,1,5.33
"25480",1,41,4,1,2,3,1,2,3.59
"25481",2,58,8,2,2,1,1,3,2.43
"25482",1,53,3,1,2,3,2,3,4.31
"25483",1,44,6,1,1,1,3,1,2.79
"25484",1,38,5,1,2,3,1,1,2.54
"25485",1,44,11,2,2,2,3,2,1.16
"25486",1,28,2,4,2,2,1,3,0.28
"25487",2,35,6,4,2,2,3,2,3.84
"25488",1,45,8,1,2,4,3,1,2.79
"25489",2,43,6,3,2,2,3,1,2.93
"25490",2,27,3,1,2,3,2,2,4.45
"25491",2,59,5,2,1,3,3,2,4.24
"25492",2,32,6,4,2,2,3,1,3.37
"25493",1,40,3,1,2,2,3,2,4.53
"25494",1,40,7,1,2,2,3,1,4.26
"25495",1,36,6,2,2,1,3,1,1.61
"25496",1,35,6,4,2,2,2,2,4.6
"25497",1,41,6,4,2,1,3,3,4.22
"25498",1,67,6,4,2,2,1,2,4.59
"25499",2,66,7,1,1,2,3,3,2.55
"25500",1,38,3,3,2,2,3,2,3.46
"25501",1,44,2,4,2,3,2,2,3.43
"25502",1,18,4,3,1,2,3,2,5.69
"25503",1,48,4,4,1,3,3,1,1.64
"25504",2,70,4,2,1,1,3,2,6.22
"25505",2,53,6,1,1,2,3,2,1.71
"25506",2,19,4,1,2,2,3,2,3.24
"25507",1,27,4,1,2,4,1,3,3.04
"25508",1,39,4,4,2,1,3,2,3.48
"25509",1,55,7,2,1,3,2,2,0.19
"25510",2,39,5,2,2,1,1,2,2.82
"25511",1,50,7,2,1,3,3,3,3.63
"25512",2,41,4,3,2,2,2,1,1.24
"25513",1,38,4,3,1,2,3,1,2.8
"25514",1,35,3,3,2,2,3,1,4.12
"25515",2,48,7,3,2,2,3,3,4.75
"25516",1,29,6,3,2,3,3,2,4.96
"25517",1,44,8,2,1,2,3,3,0.42
"25518",2,27,7,2,2,3,3,2,5.99
"25519",2,18,9,2,1,4,3,2,1.28
"25520",1,64,2,1,1,2,3,2,4.28
"25521",2,23,2,3,2,2,3,3,2.84
"25522",2,64,5,1,2,3,1,3,4.21
"25523",2,18,6,3,1,3,3,2,4.19
"25524",2,39,3,2,2,2,3,3,1.32
"25525",1,31,4,2,2,3,3,2,2
"25526",1,24,6,3,2,2,2,1,2.48
"25527",1,52,5,2,2,2,3,2,4.19
"25528",2,43,5,2,1,1,3,2,5.91
"25529",2,70,9,4,1,4,3,2,2.21
"25530",1,43,6,1,1,1,3,2,3.45
"25531",1,18,6,2,2,2,3,1,1.92
"25532",2,82,4,3,2,3,3,3,4.9
"25533",1,20,9,2,2,3,3,2,0.27
"25534",2,42,6,2,2,3,3,2,4.31
"25535",1,46,3,3,1,2,2,2,3.6
"25536",2,39,0,2,2,2,2,2,2.36
"25537",2,26,2,1,2,2,3,1,3.14
"25538",1,27,4,3,1,1,3,2,4.32
"25539",1,55,7,2,2,3,1,1,3.82
"25540",2,53,5,3,2,1,2,1,1.4
"25541",1,45,3,4,2,3,3,3,3.64
"25542",2,26,6,1,1,3,2,1,5.07
"25543",1,71,2,3,2,3,3,2,1.96
"25544",1,55,2,3,2,2,3,1,4.19
"25545",1,42,3,3,2,3,3,2,2.02
"25546",1,53,4,4,2,3,1,1,3.64
"25547",1,21,2,1,1,2,3,1,3.7
"25548",1,47,1,3,2,2,1,2,2.57
"25549",2,40,5,1,2,3,3,2,1.16
"25550",2,24,6,2,2,4,2,2,2.96
"25551",2,23,4,2,1,3,2,2,1.43
"25552",1,47,5,3,2,2,3,3,5.52
"25553",2,48,5,4,1,3,3,2,3.46
"25554",2,41,5,1,2,1,3,2,1.54
"25555",2,52,5,3,2,3,3,1,3.57
"25556",1,22,2,4,2,2,1,2,2.36
"25557",1,55,6,2,2,2,2,3,5.28
"25558",1,56,5,4,2,2,3,3,5.09
"25559",1,33,5,1,2,2,1,1,0.15
"25560",1,80,0,2,2,1,3,1,2.01
"25561",2,33,1,1,2,1,1,3,5
"25562",1,66,4,3,2,1,3,2,4.21
"25563",1,19,1,3,2,2,3,1,4.96
"25564",1,44,4,2,2,2,3,2,4.75
"25565",1,24,3,3,2,2,1,2,2.72
"25566",2,47,8,2,2,1,2,3,5.75
"25567",2,42,4,2,2,2,1,1,1.97
"25568",1,36,8,2,1,1,2,2,3.71
"25569",2,45,5,3,2,1,1,3,4.56
"25570",1,36,5,3,2,3,2,3,2.84
"25571",1,53,0,1,2,4,1,2,5.71
"25572",2,44,9,1,1,1,2,1,0.08
"25573",2,65,3,2,2,1,3,2,0.95
"25574",1,48,4,1,2,3,3,2,0.62
"25575",1,37,9,4,2,2,3,2,1.48
"25576",1,41,8,1,1,2,2,1,1.77
"25577",2,29,5,2,1,2,3,2,1.69
"25578",1,43,3,1,2,1,3,2,2.92
"25579",1,34,1,3,2,2,1,2,2.87
"25580",1,51,6,1,2,2,3,3,2.73
"25581",1,54,9,1,2,1,3,2,3.21
"25582",2,43,5,3,2,3,1,2,1.45
"25583",1,49,4,1,2,2,3,1,4.12
"25584",1,33,3,4,1,2,3,2,3.89
"25585",2,43,3,1,1,3,3,1,6.04
"25586",2,20,5,1,1,2,2,2,1.63
"25587",1,34,2,3,2,2,3,1,1.56
"25588",2,50,7,2,2,2,3,3,3.77
"25589",2,45,1,4,2,2,3,2,3.85
"25590",2,43,1,3,1,2,3,3,4.66
"25591",1,60,3,3,2,1,3,1,4.51
"25592",2,18,8,1,2,4,3,2,1
"25593",1,36,3,2,2,3,3,2,2.89
"25594",1,28,1,1,2,3,3,2,1.75
"25595",1,18,6,1,2,2,3,2,1.22
"25596",1,58,3,1,2,3,2,2,3.67
"25597",2,63,4,4,2,3,1,2,4.75
"25598",1,18,3,2,2,1,3,1,1.57
"25599",1,64,11,1,1,2,1,1,1.39
"25600",1,18,2,2,1,3,3,2,1.14
"25601",1,27,4,4,2,1,3,2,2.28
"25602",2,41,4,1,2,3,3,1,3.83
"25603",1,47,5,2,2,1,1,2,2.93
"25604",1,54,3,2,2,1,3,3,6.04
"25605",2,58,7,4,1,2,3,2,4.87
"25606",1,46,2,4,2,4,3,2,2.08
"25607",1,18,2,1,2,3,2,2,1.61
"25608",1,51,0,3,2,1,3,3,3.11
"25609",2,30,2,2,1,3,3,3,3.15
"25610",2,48,3,4,1,2,1,2,2.15
"25611",2,30,9,3,1,1,3,2,2.25
"25612",1,32,5,2,2,3,3,3,1.93
"25613",1,56,1,2,2,3,3,2,3.7
"25614",1,41,9,1,2,2,3,2,1.41
"25615",2,69,3,1,1,2,1,1,0.2
"25616",1,30,6,1,1,2,3,2,3.26
"25617",1,50,4,4,2,2,3,1,4.56
"25618",2,37,6,3,2,1,3,3,5.23
"25619",1,28,6,3,2,3,1,2,5.45
"25620",1,40,6,3,2,3,3,2,1.48
"25621",1,21,4,1,2,3,1,2,2.44
"25622",1,57,8,1,2,3,3,3,5.43
"25623",1,35,7,4,2,2,3,3,3.28
"25624",1,64,8,2,1,4,1,3,3.31
"25625",2,18,1,3,1,3,3,2,4.11
"25626",1,44,5,1,2,3,3,2,1.07
"25627",1,53,4,3,2,3,3,1,3.97
"25628",2,43,8,2,1,2,3,1,2.04
"25629",2,38,10,1,2,1,3,2,3.49
"25630",1,49,4,1,2,3,3,1,4.35
"25631",1,18,4,1,2,2,3,2,2.3
"25632",1,45,3,4,2,3,3,2,0.57
"25633",1,34,4,4,1,3,2,2,2.83
"25634",2,27,5,1,2,2,3,2,4.19
"25635",2,46,3,1,2,1,3,2,3.81
"25636",2,26,5,4,2,2,1,2,2.77
"25637",1,18,4,2,2,2,3,2,5.64
"25638",2,50,9,2,2,2,3,2,1.97
"25639",1,34,5,3,1,2,1,3,2.26
"25640",1,37,8,3,2,2,3,3,3.47
"25641",1,51,1,3,2,3,3,1,0.77
"25642",1,63,7,2,2,3,2,2,3.34
"25643",1,27,6,3,2,1,1,2,1.28
"25644",1,43,3,3,1,3,3,3,3.45
"25645",1,27,5,1,2,1,3,2,3.09
"25646",2,19,3,4,2,2,2,2,3.52
"25647",1,34,9,2,1,2,2,2,2.16
"25648",1,60,3,2,1,2,3,2,4.38
"25649",2,41,6,3,2,1,3,3,4.31
"25650",1,43,4,3,2,3,3,3,4.08
"25651",2,31,6,1,2,4,3,2,3.5
"25652",2,39,2,2,1,2,3,2,2.93
"25653",2,33,6,3,2,3,3,2,2.98
"25654",1,33,3,2,2,3,3,1,0.31
"25655",1,18,5,3,2,1,3,2,0.08
"25656",2,29,7,2,2,4,2,2,4.17
"25657",2,61,9,2,1,1,3,1,4.88
"25658",1,32,3,1,1,2,1,3,6.56
"25659",1,57,5,1,2,2,3,2,3.83
"25660",1,31,4,3,2,3,1,2,3.8
"25661",1,33,6,1,2,2,3,2,2.7
"25662",2,50,6,4,2,1,3,1,3.72
"25663",1,54,6,3,1,4,1,1,1.62
"25664",2,41,5,4,1,2,2,3,5.06
"25665",1,42,4,1,2,1,3,2,1.13
"25666",1,45,7,2,2,3,3,2,4.62
"25667",2,45,5,1,2,3,1,1,3.22
"25668",1,39,11,1,2,2,2,2,3.73
"25669",1,31,1,1,2,2,2,3,3.99
"25670",2,40,1,2,1,1,1,1,2.43
"25671",2,67,0,2,1,2,2,2,2.65
"25672",2,40,4,4,2,2,3,2,1.71
"25673",1,34,0,2,1,4,3,2,0.77
"25674",2,18,1,1,2,2,3,3,1.86
"25675",2,40,1,3,2,2,3,3,2.43
"25676",1,60,7,3,2,1,2,2,3.82
"25677",1,47,7,1,1,2,3,1,0.08
"25678",1,37,0,1,1,3,3,2,2.87
"25679",2,49,3,3,1,2,3,2,4.14
"25680",2,61,6,1,1,1,2,2,3.5
"25681",2,60,3,2,2,2,1,1,2.56
"25682",1,68,3,3,1,3,2,3,5.7
"25683",2,45,6,2,2,3,2,2,2.21
"25684",1,39,4,1,2,3,3,3,1.57
"25685",1,29,5,2,2,2,3,2,1.61
"25686",1,50,8,2,2,2,2,2,2.56
"25687",1,48,6,3,2,1,3,1,3.16
"25688",1,61,3,1,2,2,3,1,1.47
"25689",1,23,0,3,2,3,1,2,1.81
"25690",1,20,7,2,2,2,3,2,1.36
"25691",2,28,3,3,1,3,1,1,4.66
"25692",1,51,4,4,1,1,3,1,4.34
"25693",2,40,7,4,2,1,3,3,3.68
"25694",1,39,5,1,2,1,3,1,1.51
"25695",2,29,6,2,1,1,1,2,1.93
"25696",2,46,5,2,2,2,1,3,2.38
"25697",1,59,7,1,2,2,3,3,0.08
"25698",1,65,3,1,1,2,3,2,4.28
"25699",1,38,4,3,2,4,3,1,4.82
"25700",1,33,8,4,2,3,3,2,0.08
"25701",1,42,3,1,2,4,2,2,2.68
"25702",1,31,4,2,2,3,1,2,3.23
"25703",2,41,5,3,1,3,3,2,4.56
"25704",2,41,7,3,2,2,3,2,1.6
"25705",1,64,3,1,2,2,3,2,0.08
"25706",1,51,6,4,2,1,2,1,2.28
"25707",1,32,5,1,2,3,3,2,4.21
"25708",1,29,5,2,1,2,3,1,1.13
"25709",1,25,3,1,2,4,1,3,3.91
"25710",1,18,3,1,2,1,3,2,2.88
"25711",2,43,6,2,1,3,2,2,4.66
"25712",1,62,1,3,2,3,3,2,2.56
"25713",1,58,6,4,2,4,2,2,3.1
"25714",2,33,6,2,2,2,2,2,0.16
"25715",2,62,8,1,2,2,2,1,3.13
"25716",1,33,8,1,2,3,3,2,2.38
"25717",1,26,5,1,2,2,3,3,1.53
"25718",1,34,7,1,2,3,3,2,4.55
"25719",1,32,7,3,2,3,3,2,3.52
"25720",1,32,2,2,2,3,3,1,5.01
"25721",1,52,8,1,1,1,3,1,2.7
"25722",1,26,9,1,1,2,3,2,3.04
"25723",1,43,2,4,2,1,2,1,1.51
"25724",1,57,3,1,2,2,3,3,2.18
"25725",2,41,3,1,1,3,3,3,4.71
"25726",1,60,0,1,2,3,1,1,4.7
"25727",2,44,1,1,2,2,2,3,4.13
"25728",2,37,4,3,1,1,1,1,2.13
"25729",2,35,2,3,2,3,1,3,2.02
"25730",1,25,0,4,1,2,2,2,2.85
"25731",2,32,0,1,2,2,3,1,0.68
"25732",2,53,3,1,2,2,1,2,3.16
"25733",1,18,4,4,2,2,3,2,4.36
"25734",1,52,6,4,2,2,3,2,3.83
"25735",2,53,5,2,1,2,3,2,2.14
"25736",2,50,4,1,2,2,2,1,5.96
"25737",1,38,6,2,2,2,3,2,4.05
"25738",2,18,4,2,2,3,3,1,2.16
"25739",2,35,7,3,2,2,3,1,0.18
"25740",1,62,5,2,1,3,3,2,3.11
"25741",2,26,3,2,2,1,3,2,3.91
"25742",2,54,5,4,2,4,1,3,1.64
"25743",1,31,5,1,2,2,3,2,2.09
"25744",2,53,6,2,1,2,3,2,1.2
"25745",2,37,7,3,2,2,1,2,5.04
"25746",1,46,4,1,2,1,1,1,6.82
"25747",1,41,4,4,2,2,2,3,1.8
"25748",2,22,9,4,2,2,3,2,1.59
"25749",1,38,8,1,1,3,3,1,6.29
"25750",1,32,5,2,2,3,1,1,0.96
"25751",1,36,7,1,2,2,2,3,4.36
"25752",1,40,4,3,1,3,1,2,1.69
"25753",1,29,6,2,2,4,2,1,3.82
"25754",2,40,7,2,1,2,1,1,0.2
"25755",1,46,3,1,2,4,3,3,3.41
"25756",2,44,10,4,2,2,1,2,2.41
"25757",1,40,7,2,2,3,2,2,4.49
"25758",2,39,8,3,2,2,2,2,1.29
"25759",2,36,4,4,2,2,1,2,3.13
"25760",2,41,5,4,2,2,1,3,1.48
"25761",2,62,5,2,1,2,1,1,3.5
"25762",1,43,9,1,1,4,1,2,1.69
"25763",2,40,5,4,2,3,1,2,2.9
"25764",1,51,6,2,2,1,3,2,1.31
"25765",2,49,5,4,2,4,3,2,3.19
"25766",2,21,1,2,2,2,2,2,3.14
"25767",2,55,10,4,2,3,1,2,4.21
"25768",1,18,8,2,1,2,3,2,0.09
"25769",1,58,6,1,2,1,3,2,5.31
"25770",1,45,6,3,2,1,3,2,1.74
"25771",1,61,7,3,1,4,3,3,3.8
"25772",1,19,8,3,2,1,2,3,0.23
"25773",1,65,10,3,1,1,1,3,2.57
"25774",2,27,1,2,2,2,3,3,2.49
"25775",1,32,7,1,2,1,3,2,3.36
"25776",1,40,7,1,2,2,3,2,3.53
"25777",1,26,7,4,2,1,3,2,0.08
"25778",1,34,4,2,2,1,3,3,2.37
"25779",2,60,6,3,1,1,3,1,0.84
"25780",1,34,5,2,2,1,3,2,2.02
"25781",1,31,6,2,1,3,2,2,1.8
"25782",1,34,3,1,1,2,2,2,2.02
"25783",1,47,5,1,2,2,3,2,6.95
"25784",1,44,7,2,2,2,2,2,2.15
"25785",2,22,3,2,2,2,1,3,1.2
"25786",1,52,7,3,2,2,2,1,1.87
"25787",1,63,6,2,2,3,2,3,3.71
"25788",2,44,0,1,2,1,3,2,4.24
"25789",2,32,5,3,2,2,3,1,3.12
"25790",2,39,4,3,2,3,1,2,1.27
"25791",2,70,6,2,1,1,3,1,2.73
"25792",1,19,6,2,1,3,3,1,3.28
"25793",1,36,7,3,1,2,3,2,4.43
"25794",1,29,4,4,2,4,1,2,4.16
"25795",2,26,1,1,2,2,1,1,2.29
"25796",2,63,6,1,2,2,3,2,3.81
"25797",1,27,9,3,1,2,3,2,0.92
"25798",1,49,2,3,2,4,3,2,2.93
"25799",1,37,3,2,2,1,3,1,2.87
"25800",1,82,6,3,1,2,1,2,2.29
"25801",1,58,7,2,2,2,1,2,3.11
"25802",1,28,3,4,2,4,2,2,2.47
"25803",1,26,2,4,2,1,3,3,1.96
"25804",2,49,6,1,1,3,2,2,2.49
"25805",2,68,2,3,2,3,3,2,2.9
"25806",1,49,2,3,1,2,3,1,1.34
"25807",2,55,1,3,2,2,3,1,3.46
"25808",1,34,6,3,2,2,3,1,4.46
"25809",1,44,4,2,1,4,3,1,4.43
"25810",1,21,11,3,2,3,3,3,2.99
"25811",2,56,6,2,2,3,1,3,3.01
"25812",1,26,4,3,2,3,3,1,1.19
"25813",1,48,6,4,2,2,3,2,4.82
"25814",1,44,1,2,2,1,3,2,5.13
"25815",1,55,6,2,2,2,3,2,4.76
"25816",1,32,3,1,1,4,2,1,4.16
"25817",2,50,4,2,2,2,2,2,3.97
"25818",2,32,3,3,2,2,3,2,1.77
"25819",1,36,3,1,1,1,1,2,2.04
"25820",2,32,4,2,2,3,3,2,2.62
"25821",2,70,4,2,1,2,3,1,4.84
"25822",1,44,4,1,1,3,3,3,2.21
"25823",2,38,0,4,2,2,3,1,2.18
"25824",1,59,0,2,1,2,3,2,1.29
"25825",2,70,2,4,2,4,3,1,2.94
"25826",1,46,4,4,2,1,2,1,3.12
"25827",1,50,5,1,2,2,3,2,2.58
"25828",2,29,2,3,1,3,3,2,3.41
"25829",1,59,5,3,2,2,3,2,3.7
"25830",2,18,2,2,1,3,3,2,4.76
"25831",2,54,6,1,1,4,2,2,3.33
"25832",1,44,5,1,2,2,3,2,4.49
"25833",1,18,7,4,2,2,3,3,2.04
"25834",2,42,8,3,2,2,3,2,2.94
"25835",1,50,3,2,2,3,3,2,1.77
"25836",1,23,1,3,1,2,3,2,3.17
"25837",1,51,4,2,2,2,3,2,0.37
"25838",2,43,7,1,2,1,2,2,4.73
"25839",2,49,5,3,2,1,2,3,2.44
"25840",1,55,1,2,1,2,3,2,4.17
"25841",1,34,9,2,2,2,3,2,0.46
"25842",1,45,3,1,2,3,2,1,2.56
"25843",1,40,3,1,2,1,2,2,3.68
"25844",1,43,4,2,1,2,2,1,0.19
"25845",1,49,4,2,2,3,3,1,2.4
"25846",2,40,5,3,2,1,3,2,5.25
"25847",1,38,7,4,2,1,3,2,1.68
"25848",2,26,1,3,1,1,3,1,3.55
"25849",2,54,4,4,1,2,3,2,1.51
"25850",1,55,6,3,2,2,1,2,2.9
"25851",1,74,4,3,2,3,3,1,3.74
"25852",2,27,4,3,1,2,3,2,2.65
"25853",2,40,6,1,2,1,3,2,1.4
"25854",2,20,0,1,2,1,3,2,4.63
"25855",2,47,5,1,2,1,3,3,4.6
"25856",1,52,6,1,1,3,3,1,3.76
"25857",1,57,3,1,1,2,2,1,2.18
"25858",1,59,1,2,2,4,3,3,2.04
"25859",1,67,4,3,2,2,2,2,2.27
"25860",1,51,1,2,2,2,3,1,3.93
"25861",2,29,8,1,2,3,3,1,1.82
"25862",1,45,5,1,1,4,3,2,3.37
"25863",1,48,4,4,2,1,2,1,3.97
"25864",1,36,7,3,2,3,3,2,2.54
"25865",1,31,8,2,1,1,3,1,3.56
"25866",1,46,3,1,2,2,3,2,4.49
"25867",1,61,6,2,2,1,3,2,3.78
"25868",2,31,4,2,2,1,2,2,1.84
"25869",1,41,11,3,1,1,2,2,2.17
"25870",1,38,1,3,2,3,3,2,2.5
"25871",1,38,7,4,2,2,1,1,0.08
"25872",2,44,3,4,2,4,3,1,5.27
"25873",1,24,7,2,2,2,3,2,2.09
"25874",1,18,5,3,1,2,3,2,3.88
"25875",1,61,3,3,1,1,2,2,3.55
"25876",2,20,9,2,1,1,2,3,3.85
"25877",1,31,8,3,2,3,3,2,4.26
"25878",1,35,4,1,1,2,3,2,2.8
"25879",2,53,6,1,1,2,2,3,3.26
"25880",1,61,0,1,2,3,3,1,1.86
"25881",2,57,5,1,2,1,3,3,3.32
"25882",1,74,4,3,1,3,1,3,1.46
"25883",1,50,5,4,1,1,3,2,4.73
"25884",1,52,3,3,2,3,3,1,4.15
"25885",1,27,6,1,2,2,3,2,2.89
"25886",1,40,6,3,2,2,3,1,4.18
"25887",2,66,2,2,2,2,1,2,3.17
"25888",2,42,5,3,2,2,3,1,3.59
"25889",2,19,4,3,2,3,3,2,3.03
"25890",2,51,2,1,2,4,2,2,4.72
"25891",1,54,3,2,2,2,2,1,2.05
"25892",1,60,2,1,2,3,3,2,2.95
"25893",1,52,5,1,1,3,1,3,1.63
"25894",2,18,4,3,2,2,3,3,1.92
"25895",1,22,5,1,2,3,3,1,3.63
"25896",1,50,5,2,2,1,3,2,2.77
"25897",1,26,4,1,1,3,3,2,2.43
"25898",1,53,0,2,2,3,3,1,2.99
"25899",2,45,6,4,2,2,3,3,3.11
"25900",1,39,9,3,2,2,3,3,7.28
"25901",2,44,7,2,2,3,3,3,3.37
"25902",2,49,4,1,1,4,2,1,3.23
"25903",2,32,1,2,2,3,1,2,4.13
"25904",2,50,5,1,2,1,1,1,4.07
"25905",1,40,6,4,2,1,2,2,0.96
"25906",2,77,7,2,1,2,3,2,0.87
"25907",1,41,5,2,1,2,2,2,2.58
"25908",1,45,4,4,2,2,3,2,0.5
"25909",2,44,3,3,2,4,3,2,2.52
"25910",1,80,5,2,2,1,2,2,3.78
"25911",2,49,9,3,2,1,2,2,4.19
"25912",1,29,6,1,1,2,3,2,3.57
"25913",2,40,3,2,2,1,3,2,3.25
"25914",1,32,6,2,2,1,3,3,0.08
"25915",1,35,8,4,2,2,3,2,3.4
"25916",1,44,4,3,2,2,3,3,2.85
"25917",1,44,4,4,1,2,3,2,2.46
"25918",1,31,8,2,1,2,2,2,3.38
"25919",2,46,2,4,2,2,3,1,5.22
"25920",2,35,8,4,2,3,1,1,2.58
"25921",2,43,6,4,2,1,3,3,4.03
"25922",1,46,3,1,2,2,1,1,2.76
"25923",2,73,11,1,2,2,2,2,2.86
"25924",1,57,8,1,1,4,2,1,1.63
"25925",2,43,2,3,2,2,3,1,1.66
"25926",1,43,5,2,2,4,1,2,0.6
"25927",2,30,7,1,2,1,3,2,6.93
"25928",2,55,10,1,2,2,2,2,5.16
"25929",2,60,6,1,2,4,3,2,1.16
"25930",2,41,4,3,2,2,3,2,2.92
"25931",1,55,4,2,1,1,3,2,2.2
"25932",1,60,8,3,2,1,1,2,2.29
"25933",1,65,6,3,2,3,3,2,2.24
"25934",1,34,3,2,2,2,3,2,1.68
"25935",1,25,5,3,2,2,3,2,2.66
"25936",1,55,6,2,2,2,3,2,4.15
"25937",2,34,4,4,1,4,1,1,3.42
"25938",1,18,9,1,2,3,2,1,4.61
"25939",2,71,8,1,2,1,3,1,4.04
"25940",2,18,8,1,1,3,3,2,3.66
"25941",2,38,6,1,2,2,3,2,4.52
"25942",1,82,6,2,2,3,3,2,1.62
"25943",1,42,3,1,2,2,3,1,3.15
"25944",1,40,6,1,2,1,3,2,5.86
"25945",2,56,1,1,2,3,2,1,3.09
"25946",1,59,9,1,2,1,1,3,0.63
"25947",1,46,4,1,1,1,1,1,4.34
"25948",1,21,1,4,2,1,2,2,1.34
"25949",1,67,5,2,2,1,3,1,5.77
"25950",2,29,1,3,2,2,2,3,5.52
"25951",1,35,1,3,2,4,3,3,2.47
"25952",2,32,8,4,2,1,3,3,1.03
"25953",1,42,5,3,2,1,3,1,4.41
"25954",2,51,11,3,2,2,3,1,4.13
"25955",1,82,5,1,1,2,3,1,2.5
"25956",1,32,7,3,1,3,2,2,3.76
"25957",1,46,5,3,2,1,3,1,2.89
"25958",2,36,6,1,2,2,2,3,1.33
"25959",2,36,6,4,2,3,3,3,1.39
"25960",2,49,10,4,2,2,3,2,5.48
"25961",1,53,5,3,2,1,3,2,4.06
"25962",1,55,9,3,1,3,2,2,4.45
"25963",1,18,1,1,2,2,3,2,2.31
"25964",1,18,6,2,2,2,1,1,4.85
"25965",2,52,5,2,1,2,3,3,4.14
"25966",1,40,6,4,1,3,1,2,2.73
"25967",1,33,1,2,2,2,3,1,5.24
"25968",2,32,0,2,1,3,1,2,2.21
"25969",2,75,6,1,1,1,3,1,3.44
"25970",1,18,5,2,2,2,2,2,4.58
"25971",1,43,6,2,2,4,3,1,3
"25972",1,38,4,3,2,2,2,2,1.05
"25973",2,55,4,1,1,3,1,1,3.41
"25974",1,62,0,1,2,3,2,1,6.32
"25975",2,57,8,2,1,1,3,2,1.19
"25976",1,59,1,1,2,3,1,2,3.91
"25977",1,37,7,3,2,2,1,2,6.14
"25978",1,30,2,2,1,2,1,3,2.36
"25979",1,38,6,1,2,3,3,3,2.28
"25980",1,48,3,1,1,2,3,2,3.46
"25981",1,43,2,1,2,3,3,2,4.32
"25982",2,21,0,2,2,4,2,2,5.47
"25983",1,56,4,3,2,2,3,3,0.87
"25984",1,56,2,1,1,3,3,3,4.14
"25985",1,58,3,4,2,2,1,2,0.87
"25986",1,52,0,3,2,2,2,2,2.16
"25987",1,68,5,3,2,2,1,3,2.65
"25988",2,45,3,3,1,2,3,1,4.48
"25989",1,22,1,1,2,2,3,1,5.65
"25990",1,56,7,1,1,1,2,2,1.29
"25991",1,45,3,1,2,4,1,1,3.19
"25992",1,44,4,2,2,3,1,1,4.61
"25993",2,47,6,1,1,2,2,3,4.76
"25994",1,35,8,3,2,1,2,2,4.6
"25995",1,44,6,2,2,3,3,2,5.23
"25996",2,49,2,3,1,2,3,3,3.5
"25997",1,36,0,2,2,3,1,2,3.79
"25998",2,53,9,1,2,2,3,1,5.49
"25999",1,57,4,2,2,3,1,1,0.81
"26000",1,44,6,3,2,1,3,2,1.33
"26001",1,30,7,2,1,3,2,1,2.89
"26002",2,44,1,4,2,2,1,1,4.29
"26003",1,52,5,2,2,2,1,1,4.29
"26004",2,43,5,2,2,1,2,1,1.58
"26005",2,43,7,2,2,4,1,1,2.69
"26006",2,39,7,4,1,3,1,2,5.13
"26007",1,18,4,3,1,1,3,2,3.44
"26008",1,31,8,3,2,4,2,3,3.03
"26009",1,48,3,4,1,3,3,1,4.56
"26010",1,51,7,3,1,2,1,1,3.4
"26011",1,44,3,1,2,2,3,1,1.85
"26012",2,62,10,3,1,2,2,2,3.18
"26013",1,37,7,2,2,2,3,3,1.65
"26014",1,18,8,1,1,3,3,1,1.97
"26015",2,37,5,4,2,1,1,3,2.31
"26016",2,21,5,2,2,3,1,1,3.81
"26017",1,62,5,1,2,4,2,1,2.51
"26018",1,51,6,2,2,2,3,1,3.42
"26019",1,51,6,4,2,1,2,1,0.85
"26020",2,48,7,1,2,1,3,1,2.17
"26021",2,61,5,4,1,4,2,1,4.4
"26022",1,60,5,1,2,3,2,2,3.32
"26023",1,42,4,2,2,2,2,1,0.34
"26024",2,42,9,4,1,3,3,1,0.92
"26025",1,18,8,2,2,2,3,2,6.17
"26026",2,35,8,2,1,2,3,1,3.98
